env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,env_WANDB_MODE,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,metrics_predict_accuracy,metrics_predict_loss,metrics_predict_macro-f1,metrics_predict_micro-f1,metrics_predict_runtime,metrics_predict_samples,metrics_predict_samples_per_second,metrics_predict_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,32,3,mnli,,01HAAJTYSJ5VYBNDJ0TG469FCQ,,0.38,0.7232806928171167,0.678934633731842,0.7232633283049897,0.7232806928171167,136.4025,9815,71.956,8.995,0.7410496338486574,0.6372544765472412,0.7406409132951719,0.7410496338486573,139.8128,9832,70.323,8.79,,01HAAJTYSMVECTG7E24MQEH3F1,mnli-google-t5-small-lm-adapt-lora_32-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,3,mnli,,01HAAJV1R2K7FG5THK411QGJ9P,,,,,,,,,,,,,,,,,,,2023-09-15 06:11:06.666805 +0000 UTC,01HAAJV1R46GD3JKE6RZFB9F8D,mnli-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,3,mnli,,01HAAJV1R2K7FG5THK411QGJ9P,,,,,,,,,,,,,,,,,,,2023-09-14 22:20:32.456949 +0000 UTC,01HAAJV1R46GD3JKE6RZFB9F8D,mnli-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,3,mnli,,01HAAJV1R2K7FG5THK411QGJ9P,,0.38,0.7276617422312787,0.674877405166626,0.7277559948226568,0.7276617422312786,139.2642,9815,70.478,8.811,0.7432872253864931,0.6351574063301086,0.7430523504793886,0.7432872253864931,139.7046,9832,70.377,8.797,,01HAAJV1R46GD3JKE6RZFB9F8D,mnli-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1414,3,mnli,,01HAAJV4R4Z8A7B8AE7GXGS2DX,,0.38,0.729903209373408,0.6591460108757019,0.7294898579981677,0.729903209373408,139.3858,9815,70.416,8.803,0.7443043124491456,0.6218385100364685,0.7437110012092569,0.7443043124491456,139.9317,9832,70.263,8.783,,01HAAJV4R6QY3Z08P0T3DQR0PR,mnli-google-t5-small-lm-adapt-lora_1414-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,283,3,mnli,,01HAAJV7NHTV7X7DBZGTQC4XR3,,,,,,,,,,,,,,,,,,,2023-09-14 22:36:51.511405 +0000 UTC,01HAAJV7NKH7FA2QSBKBG8V34N,mnli-google-t5-small-lm-adapt-lora_283-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,283,3,mnli,,01HAAJV7NHTV7X7DBZGTQC4XR3,,0.38,0.7307182883341824,0.6583701968193054,0.7307140758434943,0.7307182883341824,117.5346,9815,83.507,10.439,0.7528478437754271,0.6187077760696411,0.752434403825858,0.7528478437754271,118.6946,9832,82.834,10.354,,01HAAJV7NKH7FA2QSBKBG8V34N,mnli-google-t5-small-lm-adapt-lora_283-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,3,mnli,,01HAAJVANPN20BNCNC4245HW5A,,,,,,,,,,,,,,,,,,,2023-09-14 22:37:20.484532 +0000 UTC,01HAAJVANS682DVKNQWVJ5JXW9,mnli-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,3,mnli,,01HAAJVANPN20BNCNC4245HW5A,,,,,,,,,,,,,,,,,,,2023-09-15 06:11:40.757859 +0000 UTC,01HAAJVANS682DVKNQWVJ5JXW9,mnli-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,3,mnli,,01HAAJVANPN20BNCNC4245HW5A,,0.38,0.7285787060621498,0.655308187007904,0.7280688674478181,0.7285787060621498,145.0796,9815,67.652,8.457,0.7459316517493898,0.6179642081260681,0.7454204524122606,0.7459316517493897,146.544,9832,67.092,8.387,,01HAAJVANS682DVKNQWVJ5JXW9,mnli-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,3,mnli,,01HAAJVDMEK0KHFE5EX2H00GH6,,0.38,0.6698930208863983,0.7727190852165222,0.6669667947718917,0.6698930208863983,152.6103,9815,64.314,8.04,0.6906021155410903,0.7374957799911499,0.6878411526499232,0.6906021155410903,150.6531,9832,65.263,8.158,,01HAAJVDMGA09N8RWTXXPSBJP7,mnli-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,-1,1,mnli,,01HAAJVMNT7PMKAKRX62ZCEPMY,,,,,,,,,,,,,,,,,,,2023-09-14 22:37:50.368574 +0000 UTC,01HAAJVMNWEBC1VVNH16K2CY9E,mnli-jacobmorrison-tk-instruct-small-lora-experiments-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,-1,1,mnli,,01HAAJVMNT7PMKAKRX62ZCEPMY,,,,,,,,,,,,,,,,,,,2023-09-15 06:12:14.139284 +0000 UTC,01HAAJVMNWEBC1VVNH16K2CY9E,mnli-jacobmorrison-tk-instruct-small-lora-experiments-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,-1,1,mnli,,01HAAJVMNT7PMKAKRX62ZCEPMY,,0.38,0.7576158940397351,0.6090456247329712,0.7567760096216416,0.757615894039735,121.8502,9815,80.55,10.07,0.7713588283157038,0.5798296928405762,0.7704220455261194,0.7713588283157038,122.7901,9832,80.072,10.009,,01HAAJVMNWEBC1VVNH16K2CY9E,mnli-jacobmorrison-tk-instruct-small-lora-experiments-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1132,3,mnli,,01HAAJVNFKEPDVZJ51PGPY8164,,0.38,0.7230769230769231,0.6633932590484619,0.7228975136961039,0.723076923076923,158.878,9815,61.777,7.723,0.7442026037428804,0.6230464577674866,0.7436235263175138,0.7442026037428804,158.3092,9832,62.106,7.763,,01HAAJVNFN6AG1XP2AHFANA3Q1,mnli-google-t5-small-lm-adapt-lora_1132-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1,1,mnli,,01HAAJVPJQN4D4BVYFCNTMA2EY,,,,,,,,,,,,,,,,,,,2023-09-14 22:38:19.265372 +0000 UTC,01HAAJVPJTGR2ZA1KRSB9BDK87,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1,1,mnli,,01HAAJVPJQN4D4BVYFCNTMA2EY,,0.38,0.6609271523178808,0.807313859462738,0.6591885052229512,0.6609271523178808,144.8132,9815,67.777,8.473,0.6753458096013019,0.7770934104919434,0.673536883647213,0.6753458096013019,143.0285,9832,68.742,8.593,,01HAAJVPJTGR2ZA1KRSB9BDK87,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,2,1,mnli,,01HAAJVSFMSKCC71DFDFFPHVYW,,,,,,,,,,,,,,,,,,,2023-09-14 22:34:25.774218 +0000 UTC,01HAAJVSFPQR1ZZEMPDC6PC19M,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,2,1,mnli,,01HAAJVSFMSKCC71DFDFFPHVYW,,0.38,0.6622516556291391,0.7950619459152222,0.6599285796551647,0.6622516556291391,135.1146,9815,72.642,9.081,0.6808380797396257,0.7648605704307556,0.6781838654623714,0.6808380797396257,136.651,9832,71.95,8.994,,01HAAJVSFPQR1ZZEMPDC6PC19M,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,8,1,mnli,,01HAAJVZDMGSBTH7BC4H74Q3AC,,,,,,,,,,,,,,,,,,,2023-09-14 22:38:48.255075 +0000 UTC,01HAAJVZDPYS35N44NCYMV7MRA,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,8,1,mnli,,01HAAJVZDMGSBTH7BC4H74Q3AC,,0.38,0.7175751400916964,0.6814053058624268,0.7166914338062226,0.7175751400916964,132.9865,9815,73.805,9.227,0.7413547599674533,0.6464788317680359,0.7404061407680514,0.7413547599674533,133.6769,9832,73.55,9.194,,01HAAJVZDPYS35N44NCYMV7MRA,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,4,1,mnli,,01HAAJW1B10DRS0QX4DDJKTNW3,,,,,,,,,,,,,,,,,,,2023-09-14 22:39:17.33585 +0000 UTC,01HAAJW1B3R8M54Y3T843A45MP,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,4,1,mnli,,01HAAJW1B10DRS0QX4DDJKTNW3,,0.38,0.7209373408048905,0.6825372576713562,0.7199495567570627,0.7209373408048905,111.3927,9815,88.112,11.015,0.7373881204231082,0.6441715955734253,0.7361122758354443,0.7373881204231082,111.1527,9832,88.455,11.057,,01HAAJW1B3R8M54Y3T843A45MP,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,16,1,mnli,,01HAAJW2BNESHCWKCF2MQGGJEA,,,,,,,,,,,,,,,,,,,2023-09-14 22:34:54.229076 +0000 UTC,01HAAJW2BQX7ZYZYMJ8WB3BHHP,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,16,1,mnli,,01HAAJW2BNESHCWKCF2MQGGJEA,,0.38,0.6717269485481406,0.7811850905418396,0.6697627727763362,0.6717269485481406,139.1566,9815,70.532,8.817,0.6890764849471115,0.752358615398407,0.6862361575009017,0.6890764849471115,140.6693,9832,69.894,8.737,,01HAAJW2BQX7ZYZYMJ8WB3BHHP,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,32,1,mnli,,01HAAJW5BCS59FK5H5Y4M1A34Y,,0.38,0.671523178807947,0.7935633063316345,0.6682761856628904,0.671523178807947,135.2264,9815,72.582,9.074,0.6829739625711961,0.7675248980522156,0.6789749607845948,0.6829739625711961,136.1591,9832,72.21,9.026,,01HAAJW5BEK3JQXH551QXPAHHY,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,64,1,mnli,,01HAAJW89P3T8JMGPQEA5KCH2Z,,0.38,0.7320427916454406,0.6494593620300293,0.7313236358698654,0.7320427916454406,104.7395,9815,93.709,11.715,0.745626525630594,0.6218023300170898,0.7447519923439949,0.7456265256305938,105.0845,9832,93.563,11.695,,01HAAJW89RE871D378CEF52XYD,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1413,1,mnli,,01HAAJWB8R5B9PPSJETJE1AJ14,,0.38,0.7342842587875701,0.6466590762138367,0.7334155927528275,0.7342842587875701,140.1736,9815,70.02,8.753,0.7441008950366151,0.6192163825035095,0.7429267617740475,0.7441008950366151,140.8337,9832,69.813,8.727,,01HAAJWB8VKPV27QBRMHTFC1F0,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_1413-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,283,1,mnli,,01HAAJWE720S4EMTK9F0Z9JYZB,,,,,,,,,,,,,,,,,,,2023-09-14 22:58:34.860313 +0000 UTC,01HAAJWE746QDKXR4MG10GKZ8T,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_283-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,283,1,mnli,,01HAAJWE720S4EMTK9F0Z9JYZB,,0.38,0.7334691798267957,0.6448330283164978,0.7327875811342329,0.7334691798267957,113.8415,9815,86.216,10.778,0.7481692432872253,0.6122673749923706,0.74732083093588,0.7481692432872252,114.2106,9832,86.087,10.761,,01HAAJWE746QDKXR4MG10GKZ8T,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_283-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,566,1,mnli,,01HAAJWH73VRSYNRFZMYPPQ1JS,,,,,,,,,,,,,,,,,,,2023-09-14 23:06:17.777666 +0000 UTC,01HAAJWH76Y84ANPG7AMCFMFJH,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_566-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,566,1,mnli,,01HAAJWH73VRSYNRFZMYPPQ1JS,,0.38,0.6742740703005604,0.7710639238357544,0.6730629966238193,0.6742740703005604,145.532,9815,67.442,8.431,0.6874491456468673,0.739174485206604,0.6855861037020943,0.6874491456468673,146.7423,9832,67.002,8.375,,01HAAJWH76Y84ANPG7AMCFMFJH,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_566-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,848,1,mnli,,01HAAJWM6RWG8VVPJ436W50EJM,,,,,,,,,,,,,,,,,,,2023-09-14 23:05:20.221572 +0000 UTC,01HAAJWM6TFQ2SQG2JPZDZ5STK,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_848-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,848,1,mnli,,01HAAJWM6RWG8VVPJ436W50EJM,,0.38,0.7340804890473764,0.6449971795082092,0.7332176482538958,0.7340804890473764,161.9965,9815,60.588,7.574,0.7511187957689178,0.6129193305969238,0.7501340524088751,0.7511187957689178,162.9227,9832,60.348,7.543,,01HAAJWM6TFQ2SQG2JPZDZ5STK,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_848-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1131,1,mnli,,01HAAJWQ54NY3CSEJKYMZ9HT44,,,,,,,,,,,,,,,,,,,2023-09-14 23:05:20.218421 +0000 UTC,01HAAJWQ57CG02866G16JX65ZH,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_1131-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1131,1,mnli,,01HAAJWQ54NY3CSEJKYMZ9HT44,,0.38,0.7369332654100866,0.6421808004379272,0.7360369854791662,0.7369332654100865,170.6393,9815,57.519,7.191,0.7523393002441009,0.6118054389953613,0.7514224277629428,0.7523393002441009,168.8492,9832,58.229,7.279,,01HAAJWQ57CG02866G16JX65ZH,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_1131-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,-1,2,mnli,,01HAAJWT2D3HS2AM5S79JHHCKA,,,,,,,,,,,,,,,,,,,2023-09-14 23:04:51.921082 +0000 UTC,01HAAJWT2FF7PXJTGV9GXJVAKZ,mnli-jacobmorrison-tk-instruct-small-lora-experiments-full_finetuning-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,-1,2,mnli,,01HAAJWT2D3HS2AM5S79JHHCKA,,0.38,0.7576158940397351,0.6090456247329712,0.7567760096216416,0.757615894039735,126.3401,9815,77.687,9.712,0.7713588283157038,0.5798296928405762,0.7704220455261194,0.7713588283157038,126.1964,9832,77.91,9.739,,01HAAJWT2FF7PXJTGV9GXJVAKZ,mnli-jacobmorrison-tk-instruct-small-lora-experiments-full_finetuning-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1,2,mnli,,01HAAJWX1VHEEEVME804F4NH7T,,,,,,,,,,,,,,,,,,,2023-09-14 22:57:36.949497 +0000 UTC,01HAAJWX1X7NF1KFCEABMKY9ZD,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1,2,mnli,,01HAAJWX1VHEEEVME804F4NH7T,,0.38,0.6609271523178808,0.807313859462738,0.6591885052229512,0.6609271523178808,133.1304,9815,73.725,9.217,0.6753458096013019,0.7770934104919434,0.673536883647213,0.6753458096013019,134.1667,9832,73.282,9.16,,01HAAJWX1X7NF1KFCEABMKY9ZD,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,2,2,mnli,,01HAAJX016ZSC9DZK34H3WSVG0,,,,,,,,,,,,,,,,,,,2023-09-14 23:05:48.548234 +0000 UTC,01HAAJX018N984AKR3YB8GWZR1,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,2,2,mnli,,01HAAJX016ZSC9DZK34H3WSVG0,,0.38,0.6622516556291391,0.7950619459152222,0.6599285796551647,0.6622516556291391,132.2146,9815,74.235,9.28,0.6808380797396257,0.7648605704307556,0.6781838654623714,0.6808380797396257,133.1313,9832,73.852,9.231,,01HAAJX018N984AKR3YB8GWZR1,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,4,2,mnli,,01HAAJX2ZCWF6W0XCKVXW28FJR,,,,,,,,,,,,,,,,,,,2023-09-14 23:06:46.628345 +0000 UTC,01HAAJX2ZET4C5AE10WB8NED40,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,4,2,mnli,,01HAAJX2ZCWF6W0XCKVXW28FJR,,0.38,0.7161487519103413,0.6943904161453247,0.7153436000386394,0.7161487519103413,132.9122,9815,73.846,9.232,0.7373881204231082,0.6503526568412781,0.7363233902007641,0.7373881204231082,134.2385,9832,73.243,9.155,,01HAAJX2ZET4C5AE10WB8NED40,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,8,2,mnli,,01HAAJX5X3JDK73A6F3JCFV6CH,,,,,,,,,,,,,,,,,,,2023-09-14 22:58:05.783726 +0000 UTC,01HAAJX5X5TMWSNSS9NXZCD8HV,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,8,2,mnli,,01HAAJX5X3JDK73A6F3JCFV6CH,,0.38,0.72603158430973,0.6698379516601562,0.7253213066767014,0.72603158430973,129.4212,9815,75.838,9.481,0.7435923515052889,0.6358286738395691,0.7425079763601325,0.743592351505289,136.9844,9832,71.775,8.972,,01HAAJX5X5TMWSNSS9NXZCD8HV,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,16,2,mnli,,01HAAJX8XG7K800HDRKVV00JXG,,,,,,,,,,,,,,,,,,,2023-09-14 23:06:46.625258 +0000 UTC,01HAAJX8XJ7VDFSXD0HS84DKCV,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,16,2,mnli,,01HAAJX8XG7K800HDRKVV00JXG,,0.38,0.6693835965359144,0.7804189920425415,0.6671280898107202,0.6693835965359144,103.4201,9815,94.904,11.864,0.6900935720097641,0.7498934864997864,0.6873135505190947,0.6900935720097641,103.5144,9832,94.982,11.873,,01HAAJX8XJ7VDFSXD0HS84DKCV,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,64,2,mnli,,01HAAJXETW7M6PSQ1K8H7F7BPG,,,,,,,,,,,,,,,,,,,2023-09-14 23:05:48.545554 +0000 UTC,01HAAJXETYDBNW76VAATGCW78W,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_64-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,64,2,mnli,,01HAAJXETW7M6PSQ1K8H7F7BPG,,,,,,,,,,,,,,,,,,,2023-09-15 06:22:40.945583 +0000 UTC,01HAAJXETYDBNW76VAATGCW78W,mnli-jacobmorrison-tk-instruct-small-lora-experiments-lora_64-lr_5e-4-seed_2
